s_id,lastname,firstname,birthyear,sex,nationality,last_club,pb,results
4309101,VAN DEN BOSSCHE,Eline,1999,F,BEL,Cercle Royal De Natation Arlonais,1:01.33,t
5084783,CHAUVEHEID,Lilou,2006,F,BEL,Liege Mosan,1:01.33,t
4821332,COUTISSE,Nelha,2006,F,BEL,Cercle Royal De Natation De To,1:01.33,t
5099223,VAN LOOY,Jelske,2005,F,BEL,Zwemclub Tremelo,1:01.33,t
4804415,BERTE,Sara,1988,F,BEL,Arvicola Zwemclub Kalmthout,1:01.34,t
4306399,MAES,Sarrie,1995,F,BEL,Swimming Team Waasland,1:01.34,t
4741079,JANVIER,Zoe,2000,F,BEL,Royal Verviers Natation,1:01.34,t
4439815,PASPONT,Romi,2000,F,BEL,Zwemvereniging De Meerkoet Bre,1:01.34,t
5092541,OVAERE,Luna,2006,F,BEL,Meense Zwemkring,1:01.34,t
4804558,CASTERMAN,Julie,1989,F,BEL,Royal Dauphins Mouscronnois,1:01.35,t
4074847,VANSPAUWEN,Marlies,1983,F,BEL,Genker Zwemvereniging Neptunus,1:01.35,t
4813245,VAEL,Ornella,2000,F,BEL,Entente Des Nageurs Louvierois Natation,1:01.35,t
5326494,VANHEUVERBEKE,Marthe,2005,F,BEL,Meetjesland-Gent Alliantie Zwemteam,1:01.35,t
5387534,OLDE BIJVANK,Femke,2006,F,BEL,Meetjesland-Gent Alliantie Zwemteam,1:01.35,t
4804410,LANGENS,Fientje,1988,F,BEL,Zwemvereniging De Meerkoet Bre,1:01.36,t
4427715,OBRENO,Louise,2000,F,BEL,Koninklijke Brugse Zwem- & Red,1:01.36,t
4074824,DEFRENNE,Mathilde,1991,F,BEL,Mons Hainaut Natation,1:01.37,t
4565867,RAEMAEKERS,Lore,1999,F,BEL,Brabant East Swimming Team,1:01.39,t
4812910,DE DUFFELEER,Jolien,2002,F,BEL,Flanders Coast Swimmingteam,1:01.39,t
4340458,VAN DAELE,Saar,1999,F,BEL,Koninklijke Brugse Zwem- & Red,1:01.40,t
4287311,VERBIST,Hanne,1999,F,BEL,Heistse Zwemclub Arduas,1:01.40,t
5210529,DEWEERD,Anaelle,2006,F,BEL,Royal Ostend Swimming Club,1:01.41,t
5407039,HARTITI,Maissane,2008,F,BEL,Cercle Royal De Natation De Br,1:01.41,t
4139737,GEENEN,Anouk,1995,F,BEL,Zwemclub Geel,1:01.42,t
4305131,DE WILDE,Maaike,1995,F,BEL,First (Flanders Inter Regio Sw,1:01.42,t
4368193,OOMS,Naomi,1997,F,BEL,"Molse Zwemclub ""mozka""",1:01.42,t
4613834,BRUGMAN,Serena,2008,F,BEL,Koninklijke Aarschotse Zwemclub Schoonhoven,1:01.42,t
4804349,VANSPAUWEN,Jessie,1986,F,BEL,Genker Zwemvereniging Neptunus,1:01.43,t
4804402,BRUYNOOGHE,Bieke,1986,F,BEL,Bruinvissen Diksmuide,1:01.44,t
4804714,LIBERT,Julie,1993,F,BEL,Liege Natation,1:01.44,t
4309154,VANDEBURIE,Laure,1997,F,BEL,Koninklijke Kortrijkse Zwemkri,1:01.44,t
4439684,VAN DEN BOSCH,Jill,1998,F,BEL,Meetjesland-Gent Alliantie Zwemteam,1:01.44,t
4074855,GODEFROID,Gaelle,1989,F,BEL,Liege Natation,1:01.45,t
5384429,KOOLEN,Aurianne,2007,F,BEL,Torhoutse Zwemklub Thor,1:01.45,t
4347009,LOUNES-CHERIF,Alison,1999,F,BEL,Royal Dauphins Mouscronnois,1:01.46,t
4825853,GOSUIN,Augustine,2004,F,BEL,Liege Mosan,1:01.46,t
4620588,TORFS,Nora,2001,F,BEL,Koninklijke Aarschotse Zwemclub Schoonhoven,1:01.46,t
4712241,FIEVET,Lola,2002,F,BEL,Belgium,1:01.47,t
5018054,VAN DE KEERE,Anna,2005,F,BEL,Zwemclub Tieltse Zeeduivels,1:01.47,t
5179544,PARMENTIER,Lore,2006,F,BEL,Iswim,1:01.47,t
5322975,VAN ELSEN,Marie,2008,F,BEL,Zwemclub Brabo Antwerpen,1:01.47,t
4295882,VERSTRAETEN,Yana,1989,F,BEL,Swimming Club Strombeek-Grimbe,1:01.48,t
4742534,VERHENNE,Kaat,2000,F,BEL,Koninklijke Kortrijkse Zwemkri,1:02.57,t
4306319,LINARES,Sandra,1997,F,BEL,Dilbeekse Zwemvereniging,1:01.49,t
4564678,BIESEMANS,Boo,1999,F,BEL,Shark,1:01.49,t
4941442,KELCHTERMANS,Laura,2004,F,BEL,Koninklijke Hasseltse Zwemvere,1:01.49,t
5089908,DIELS,Lotte,2006,F,BEL,Shark,1:01.49,t
4804342,COLMAN,Dorien,1988,F,BEL,First (Flanders Inter Regio Sw,1:01.50,t
4755104,MEEUS,Liesl,1999,F,BEL,Swimming Team Tienen,1:01.50,t
4295877,HENDRICKX,Janne,1996,F,BEL,Koninklijke Hasseltse Zwemvere,1:01.50,t
4012580,GOOVAERTS,Ellen,2005,F,BEL,Swimming Team Waasland,1:01.50,t
4804649,STAUT,Catherine,1993,F,BEL,Zwemclub Brabo Antwerpen,1:01.51,t
4306954,RAYMAEKERS,Sofie,1996,F,BEL,Koninklijke Racing Swimming Cl,1:01.51,t
5180700,MEYVISCH,Fiye,2007,F,BEL,Leuven Aquatics,1:01.51,t
4805404,DE DECKER,Evelien,1991,F,BEL,Zwemclub Kapelle-O/D-Bos,1:01.52,t
4139655,MANKIYAN,Elise,1995,F,BEL,Koninklijke Brugse Zwem- & Red,1:01.52,t
4603448,DE MOOR,Jolien,2001,F,BEL,Oudenaardse Zwemclub,1:01.52,t
4900526,TAMIGNEAUX,Charlotte,2002,F,BEL,Perron,1:01.52,t
4878972,VAN LIMBERGEN,Luna,2003,F,BEL,Zwemclub Brabo Antwerpen,1:01.52,t
5158917,COKELAERE,Marit,2006,F,BEL,Koninklijke Kortrijkse Zwemkri,1:01.52,t
5279033,ETIENNE,Constance,2006,F,BEL,Jod,1:01.52,t
4948253,ANGELLIER,Liloue,2004,F,BEL,Zwemclub Tremelo,1:01.53,t
4272305,GENTIER,Anouk,1994,F,BEL,"Zwemclub ""de Dolfijnen"" Asse-T",1:01.54,t
4682576,CALET,Perrine,2002,F,BEL,Royal Dauphins Mouscronnois,1:01.54,t
5278481,FREDERIX,Maya,2009,F,BEL,De Beringse Tuimelaars,1:01.54,t
5166429,VAN BREE,Maya,2006,F,BEL,"Molse Zwemclub ""mozka""",1:01.55,t
5244432,VANHOOF,Marieke,2007,F,BEL,Koninklijke Racing Swimming Cl,1:01.55,t
5201216,BUGGENHOUDT,Lena,2012,F,BEL,"Zwemclub ""de Dolfijnen"" Asse-T",1:01.55,t
4225713,OLMECHETTE,Marie,1994,F,BEL,Province Du Luxembourg Association Nautique,1:01.56,t
4897310,SERVERIUS,Femke,2002,F,BEL,Meetjesland-Gent Alliantie Zwemteam,1:01.56,t
4363355,VAN ASSCHE,Hanneleen,1998,F,BEL,Leuven Aquatics,1:01.56,t
4839730,WITTEMANS,Odil,2003,F,BEL,Zwemclub Tremelo,1:01.56,t
4892740,CHINA,Lucille,2003,F,BEL,Cercle Royal De Natation Arlonais,1:01.56,t
5342853,DEVOLDER,Yelena,2009,F,BEL,Izegemse Krekel Zwemmers,1:01.56,t
5389163,D'HOOGHE,Katia,2007,F,BEL,Zwemclub Brabo Antwerpen,1:01.56,t
4805332,FINNEY,Tori,1994,F,BEL,Nageurs Reunis Du Brabant Wallon,1:01.57,t
5336364,GILLET,Erynn,2009,F,BEL,Liege Mosan,1:01.57,t
4074948,SUYKERBUYK,Ellen,1990,F,BEL,Zwemclub Brabo Antwerpen,1:01.58,t
4788717,BUYTAERT,Lotte,2002,F,BEL,Temse Schelde Zwemmers,1:01.58,t
4563588,LIMPENS,Amelie,2000,F,BEL,Meetjesland-Gent Alliantie Zwemteam,1:01.59,t
4805382,GHEYSEN,Lore,1991,F,BEL,Ursus Zwemklub Zwevegem,1:01.60,t
4309493,MELIS,Jessica,1996,F,BEL,Zwemclub Geel,1:01.60,t
4747044,VAN DEUREN,Charlotte,2001,F,BEL,Zwemclub Brabo Antwerpen,1:01.60,t
5173067,DE MAERSCHALCK,Ella,2007,F,BEL,Koninklijke Racing Swimming Cl,1:01.60,t
4804393,BOTTE,Frederique,1984,F,BEL,Royal Verviers Natation,1:01.61,t
4805313,SCHPETLEVANE,Lindsay,1994,F,BEL,Province Du Luxembourg Association Nautique,1:01.62,t
4303494,DE LAET,Stephanie,1984,F,BEL,Brabant East Swimming Team,1:01.64,t
4306980,REUL,Ines,1997,F,BEL,Genker Zwemvereniging Neptunus,1:01.64,t
4400012,FAVART,Megan,1998,F,BEL,Ecole De Natation De Nivelles,1:01.64,t
5199472,VANDENBOGAERDE,Noor,2006,F,BEL,Ursus Zwemklub Zwevegem,1:01.64,t
5349878,EECKHOUT,Fleur,2008,F,BEL,Bruinvissen Diksmuide,1:01.64,t
5196571,LEJEUNE,Indira,2005,F,BEL,Tiense Zwemmers,1:01.65,t
5346808,KELDERMAN,Fran,2010,F,BEL,Zwemclub Brabo Antwerpen,1:01.65,t
4139978,VAN BEECK,Sophie,1994,F,BEL,Royal Brussels Poseidon,1:01.66,t
4682539,CAS,Emma,1999,F,BEL,Zwemclub Schoten,1:01.66,t
4648924,VAN DE PUTTE,Laute,2005,F,BEL,Aalsters Swimming Team,1:01.66,t
4308796,HOOIMAAIJER,Ellen,1990,F,BEL,Kempisch Swimming Team,1:01.67,t
4305554,FAYEK,Houda,1993,F,BEL,Zwemvereniging De Meerkoet Bre,1:01.67,t
4139939,BRAEM,Danielle,1996,F,BEL,Izegemse Krekel Zwemmers,1:01.68,t
4340450,FEYS,Lieselotte,1998,F,BEL,Flanders Coast Swimmingteam,1:01.68,t
4804467,KOX,Evelien,1990,F,BEL,Zwemclub Brabo Antwerpen,1:01.69,t
4930829,VAN DEUN,Elena,2003,F,BEL,Zwemclub Brabo Antwerpen,1:01.69,t
4731904,WIJNANTS,Jasmine,2002,F,BEL,Shark,1:01.69,t
5352489,LAMMENS,Louise,2008,F,BEL,Torhoutse Zwemklub Thor,1:01.69,t
4068847,VINCKE,Charlotte,1990,F,BEL,Cercle De Natation Sportcity W,1:01.70,t
4812882,PAREIJN,Luna,2003,F,BEL,Zwemvereniging De Meerkoet Bre,1:01.70,t
4199834,CLAES,Anke,1994,F,BEL,Zwemclub Brabo Antwerpen,1:01.71,t
4303546,GOFFIN,Aurelie,1979,F,BEL,Barvaux Aquatique,1:01.71M,t
4805252,HARDY,Lieze,1992,F,BEL,Genker Zwemvereniging Neptunus,1:01.72,t
4305527,ENGELS,Elise,1997,F,BEL,Royal Dauphins Mouscronnois,1:01.72,t
5482420,GREGOIRE,Gaia,2011,F,BEL,Longchamp Swimming Club Uccle,1:01.72,t
4302748,BOLLAERTS,Jelka,1996,F,BEL,Zoro,1:01.73,t
4139692,VEN,Lore,1995,F,BEL,Zwemclub Geel,1:01.74,t
5167338,KOZULYA,Naya,2005,F,BEL,Genker Zwemvereniging Neptunus,1:01.74,t
4804312,CATY,Florence,1986,F,BEL,Cercle Royal De Natation De Br,1:01.75,t
4305037,DE MAESSCHALCK,Charlotte,1996,F,BEL,Swimming Team Waasland,1:01.75,t
4406396,TROST,Eva,1999,F,BEL,Cercle De Natation Sportcity W,1:01.75,t
4682570,ARGUN,Laura,2002,F,BEL,Ecole Saint-Vith Natation,1:01.75,t
5022329,DERENNE,Zoe,2004,F,BEL,Waterloo Natation,1:01.75,t
4074823,ANTOINE,Aurelie,1992,F,BEL,Namur Olympic Club,1:01.76,t
4299657,SCHREURS,Emma,1995,F,BEL,Zwemclub Tremelo,1:01.77,t
4632556,REMY-PAQUAY,Mazarine,2002,F,BEL,Royal Verviers Natation,1:01.77,t
4574813,MARION,Gladys,2001,F,BEL,Ecole Seraing Natation,1:01.77,t
4621416,BEUGNIES,Noa,2001,F,BEL,Koninklijke Kortrijkse Zwemkri,1:01.79,t
5210526,CARIS,Louise,2008,F,BEL,TiMe Swimming Team,1:01.79,t
4139686,HOFMAN,Marit,1994,F,BEL,Temse Schelde Zwemmers,1:01.80,t
4398130,HAEGEMAN,Karen,1997,F,BEL,Aalsters Swimming Team,1:01.80,t
4804951,BOCKSTAL,Vicki,1984,F,BEL,Aalsters Swimming Team,1:01.81,t
4200112,PEETERS,Emmeline,1994,F,BEL,Zwemclub Geel,1:01.81,t
4812921,BORGONIE,Lisa,2003,F,BEL,Roeselaarse Zwemvereniging,1:01.81,t
5263225,LUYTEN,Hanne,2008,F,BEL,Arvicola Zwemclub Kalmthout,1:01.81,t
4068849,RYCKAERT,Coraline,1991,F,BEL,"Blocry, Ottignies Et Univ.L.L.",1:01.84,t
4470606,BIELEN,Mirte,1997,F,BEL,Koninklijke Hasseltse Zwemvere,1:01.84,t
4648958,FARAH,Van Overmeire,2006,F,BEL,Temse Schelde Zwemmers,1:01.84,t
4074965,OOMS,Nathalie,1983,F,BEL,Zwemclub Brabo Antwerpen,1:01.85,t
4779026,VAN HECKE,Britt,2002,F,BEL,Aquarius Zwemclub Lebbeke,1:01.85,t
4610110,MORREN,Jora,1999,F,BEL,Brabant East Swimming Team,1:01.86,t
5167501,MASTSIAPAN,Darya,2004,F,BEL,Meetjesland-Gent Alliantie Zwemteam,1:01.86,t
4988290,STRUYF,Lieselot,2004,F,BEL,Heistse Zwemclub Arduas,1:01.86,t
4139658,BOURGOIS,Karlien,1995,F,BEL,Royal Ostend Swimming Club,1:01.87,t
4139892,KERKENI,Sarah,1996,F,BEL,Espadon Leuze Natation,1:01.87,t
5478212,VERSLUYS,Dawn,2005,F,BEL,Zwemclub De Dolfijnen Middelke,1:01.87,t
4804624,SMITS,Brenda,1988,F,BEL,Fast Antwerp Swimming Team,1:01.88,t
4305015,DE JAEGHER,Celine,1997,F,BEL,Brabant East Swimming Team,1:01.88,t
4428092,HERNAERT,Jade,2000,F,BEL,Dendermondse Zwemvereniging Ol,1:01.88,t
4237224,VAN LOOVEREN,Vila,2006,F,BEL,Zwemclub Brabo Antwerpen,1:01.88,t
4199987,VAN DE POEL,Lies,1992,F,BEL,Zwemclub Brabo Antwerpen,1:01.89,t
4804587,DONCHE,Adeline,1991,F,BEL,Royal Dauphins Mouscronnois,1:01.89,t
4139822,MOLEMANS,Lisa,1995,F,BEL,Zwemvereniging De Meerkoet Bre,1:01.89,t
5075828,SEMPELS,Aurelie,2005,F,BEL,Tiense Regio United Swimming Team,1:01.89,t
5263442,ABDELMOUMEN,Nisrine,2009,F,BEL,Cercle Royal De Natation De Br,1:01.89,t
4919312,VANDEPUTTE,Silke,2003,F,BEL,Zwemclub Brabo Antwerpen,1:01.90,t
4804711,GUILLIAMS,Aurelie,1989,F,BEL,Ecole De Natation Waremmienne,1:01.91,t
4309164,VANDERHEYDEN,Ruth,1996,F,BEL,Peltse Zwemclub,1:01.91,t
5259507,MAES,Kato,2007,F,BEL,Koninklijke Kortrijkse Zwemkri,1:01.91,t
5167358,VANDERBRUGGEN,Luca,2007,F,BEL,Koninklijke Landense Sportvereniging Zwemmen,1:01.91,t
5088886,DERENNE,Luna,2002,F,BEL,"Blocry, Ottignies Et Univ.L.L.",1:01.92,t
5059355,GANTOIS,Janne,2011,F,BEL,Koninklijke Brugse Zwem- & Red,1:01.92,t
4924733,DE WOLF,Laura,2003,F,BEL,Koninklijke Brugse Zwem- & Red,1:01.93,t
4805349,LAURENT,Jitka,1993,F,BEL,Koninklijke Racing Swimming Cl,1:01.94,t
5004066,CARLIER,Silke,2003,F,BEL,Zwemclub Kapelle-O/D-Bos,1:01.94,t
5012103,LONCKE,Febe,2005,F,BEL,Zwemclub Kapelle-O/D-Bos,1:01.94,t
4644101,DEFRAINE,Claris,1999,F,BEL,Ecole Seraing Natation,1:01.95,t
5004120,TRUYE,Alexine,2004,F,BEL,Gold Swimming Team,1:01.95,t
4199845,TRAPPENIERS,Lotte,1995,F,BEL,Zwemclub Brabo Antwerpen,1:01.96,t
4139696,SCHOUBS,Sophie,1994,F,BEL,Genker Zwemvereniging Neptunus,1:01.97,t
4812372,DEVREUX,Laura,1999,F,BEL,Cercle De Natation Sportcity W,1:01.97,t
4139890,SABATUCCI,Clare,1992,F,BEL,Cercle De Natation Sportcity W,1:01.98,t
4308201,GUILLAUME,Maeva,1998,F,BEL,First (Flanders Inter Regio Sw,1:01.98,t
5111337,PEETERS,Birthe,2003,F,BEL,Koninklijke Zwemclub Neptunus,1:01.98,t
5443370,RENETTE,Lena,2009,F,BEL,De Beringse Tuimelaars,1:01.98,t
4828302,THIRY,Emma,2001,F,BEL,"Blocry, Ottignies Et Univ.L.L.",1:01.99,t
4303519,DEPRETER,Axelle,1988,F,BEL,Castor Club De Mons,1:02.00,t
4804713,LHOST,Elodie,1993,F,BEL,Liege Mosan,1:02.00,t
4938127,LIPPENS,Karo,2004,F,BEL,Swimming Team Waasland,1:02.00,t
4068852,HACQUIN,Elodie,1992,F,BEL,Cercle De Natation Sportcity W,1:02.01,t
4882385,VAN PELT,Marie,2002,F,BEL,Koninklijke Zwemclub Neptunus,1:02.01,t
4925164,DESCAMPS,Axelle,2002,F,BEL,Koninklijke Kortrijkse Zwemkri,1:02.01,t
4680475,BUYTAERT,Fien,2000,F,BEL,Temse Schelde Zwemmers,1:02.01,t
5196470,OOSTERLYNCK,Anais,2006,F,BEL,Gold Swimming Team,1:02.01,t
5084778,CHABEAU,Romane,2006,F,BEL,Swimming Club Wauterbos Rode,1:02.01,t
4805194,VAN KEERBERGHEN,Celine,1991,F,BEL,Belgium,1:02.02,t
4346903,CLIJSTERS,Nathalie,1998,F,BEL,"Zwemclub ""de Dolfijnen"" Asse-T",1:02.02,t
4779081,BUYSSE,Camille,2000,F,BEL,First (Flanders Inter Regio Sw,1:02.02,t
4804495,VRIELINCK,Liesa,1993,F,BEL,Koninklijke Brugse Zwem- & Red,1:02.02,t
5317370,BOYKO,Valeria,2007,F,BEL,Zwemclub Brabo Antwerpen,1:02.02,t
5478213,CAUS,Floor,2009,F,BEL,Koninklijke Kortrijkse Zwemkri,1:02.02,t
4139645,VANDEBERGH,Manon,1995,F,BEL,Brabant East Swimming Team,1:02.03,t
4185202,DE COSTER,Gaelle,1992,F,BEL,Zwemclub Kapelle-O/D-Bos,1:02.04,t
5214134,MEERTS,Xsandy,2007,F,BEL,Nijlense Zwemclub,1:02.04,t
4074816,LECOCQ,Marie,1990,F,BEL,Ecole Seraing Natation,1:02.05,t
4805306,WINTERS,Sarina,1992,F,BEL,"Molse Zwemclub ""mozka""",1:02.05,t
4313959,MELICE,Eloise,1995,F,BEL,Club Marsouins Ath,1:02.05,t
5076001,DOMINICZAK,Naya,2006,F,BEL,Liege Natation,1:02.05,t
5169393,DE WEERDT,Amelie,2007,F,BEL,Zwemclub Tremelo,1:02.05,t
5389153,TEMMERMAN,Elynne,2010,F,BEL,Zwemclub Brabo Antwerpen,1:02.25,t
4074396,LIBERT,Charlotte,1988,F,BEL,Nageurs Reunis Du Brabant Wallon,1:02.65,t
4074709,WULLEPUT,Vanessa,1989,F,BEL,Club De Natation Bastogne,1:02.06,t
4804594,BLOEMEN,Lotte,1991,F,BEL,Zwemvereniging De Meerkoet Bre,1:02.06,t
4136850,NIMMEGEERS,Bo,1994,F,BEL,First (Flanders Inter Regio Sw,1:02.06,t
5356159,ROUX,Nina,2010,F,BEL,Mons Hainaut Natation,1:02.06,t
4804340,BASTIN,Laetitia,1988,F,BEL,Ecole Seraing Natation,1:02.07,t
4804413,BAUWENS,Klara,1989,F,BEL,Aalsters Swimming Team,1:02.07,t
4225686,LEWYLLIE,Jolien,1989,F,BEL,Royal Ypres Swimming Club,1:02.07,t
4804559,CASTERMAN,Manon,1991,F,BEL,Royal Dauphins Mouscronnois,1:02.07,t
4429485,VAN DYCK,Lien,2000,F,BEL,Shark,1:02.07,t
4429482,DONCKERS,Kali,2000,F,BEL,Zwemclub Brabo Antwerpen,1:02.07,t
4682532,VAN LAERE,Megan,2001,F,BEL,Zwemclub Schoten,1:02.07,t
4804275,VREYS,Sarah,1989,F,BEL,Arendonkse Zwemvereniging,1:02.08,t
4139688,SWINNEN,Katleen,1994,F,BEL,Zwemclub Geel,1:02.08,t
4954147,MARTELEUR,Tille,2004,F,BEL,Zwemclub Tremelo,1:02.09,t
5251250,NIJZIEL,Maxine,2006,F,BEL,Zwemclub Geel,1:02.09,t
4484693,VERCRUYSSE,Elien,1994,F,BEL,Koninklijke Kortrijkse Zwemkri,1:02.10,t
4303628,NORTHSHIELD,Heidi,1995,F,BEL,Belgium,1:02.10,t
4804309,LEROY,Emilie,1987,F,BEL,Club De Natation Bastogne,1:02.11,t
4295945,VINCK,Natalie,1998,F,BEL,Zwemclub Brabo Antwerpen,1:02.11,t
4846012,MASSELUS,Yati,2000,F,BEL,Royal Ostend Swimming Club,1:02.11,t
4484548,ETIENNE,Charlene,2000,F,BEL,Club De Natation Bastogne,1:02.11,t
4636270,BOGHE,Nomie,1999,F,BEL,Tiense Zwemmers,1:02.11,t
4304958,DE BRABANDERE,Camille,1998,F,BEL,Oudenaardse Zwemclub,1:02.12,t
4682554,PEETERS,Elise,1998,F,BEL,Heistse Zwemclub Arduas,1:02.12,t
5243713,VAN DROOGENBROECK,Frauke,2006,F,BEL,Zwemclub ZIOS Liedekerke,1:02.12,t
4303728,VANHEUKELOM,Shari,1988,F,BEL,Brabant East Swimming Team,1:02.13,t
4185215,VERBRUGGEN,Sofie,1992,F,BEL,Zwemclub Kapelle-O/D-Bos,1:02.13,t
4946866,VAN DOOREN,Janne,2004,F,BEL,Shark,1:02.13,t
5089897,VANDENBRANDEN,Eline,2005,F,BEL,Zwemclub Kapelle-O/D-Bos,1:02.13,t
5227718,OP DE BEECK,Elly,2007,F,BEL,Zwemclub Brabo Antwerpen,1:02.13,t
4074323,DECLERCQ,Joke,1986,F,BEL,First (Flanders Inter Regio Sw,1:02.14,t
4139627,KUCMA,Wendy,1994,F,BEL,Aalsters Swimming Team,1:02.14,t
4804337,DEJAEGHER,Clara-Lou,1991,F,BEL,Orca Natation Soignies,1:02.14,t
4359661,DE WOLF,Silke,1998,F,BEL,"Zwemclub ""de Dolfijnen"" Asse-T",1:02.14,t
5091143,KARASALIS,Catherine,2004,F,BEL,Longchamp Swimming Club Uccle,1:02.14,t
5279032,SPRECHER,Lydie,2006,F,BEL,Swimming Club Calypso Watermae,1:02.14,t
4805227,MESSINA,Alexia,1992,F,BEL,Ecole Seraing Natation,1:02.15,t
4726080,SPINCEMAILLE,Laura,2000,F,BEL,Ursus Zwemklub Zwevegem,1:02.16,t
4170692,VANBUEL,Karen,1984,F,BEL,Genker Zwemvereniging Neptunus,1:02.17,t
4139763,GEYSEMANS,Elise,1993,F,BEL,Shark,1:02.17,t
4306245,LENOIR,Charline,1996,F,BEL,Ecole Seraing Natation,1:02.17,t
4733764,WEVERS,Emma,2001,F,BEL,Swimming Team Tienen,1:02.17,t
5010436,DRIESEN,Amber,2005,F,BEL,Zwemvereniging De Meerkoet Bre,1:02.17,t
5219098,JURDAN,Yanaelle,2006,F,BEL,Liege Mosan,1:02.17,t
5147617,MAYERES,Tess,2007,F,BEL,Nautic Club Herve,1:02.19,t
4417802,DE VRIESE,Laurien,2007,F,BEL,Meetjesland-Gent Alliantie Zwemteam,1:02.19,t
5334408,RADU-LOGHIN,Miruna,2009,F,BEL,Swimming Club Wauterbos Rode,1:02.19,t
4805229,SALVEL,Alison,1993,F,BEL,Ecole Seraing Natation,1:02.20,t
4308968,QUINTELIER,Carolynn,1994,F,BEL,Swimming Team Waasland,1:02.20,t
4695402,VERSTAPPEN,Sylvie,2000,F,BEL,Swimming Club Strombeek-Grimbe,1:02.20,t
5283050,DE BAEDTS,Heleen,2008,F,BEL,Swimming Team Aalter,1:02.20,t
4485487,CORSTJENS,Britt,2000,F,BEL,Zwemvereniging De Meerkoet Bre,1:02.21,t
5366416,DONIN,Manon,2008,F,BEL,Zwemclub ZIOS Liedekerke,1:02.21,t
4804579,PASTELEURS,Lynn,1990,F,BEL,Zwemclub Kapelle-O/D-Bos,1:02.22,t
4334555,THOELEN,An-Sofie,1996,F,BEL,Genker Zwemvereniging Neptunus,1:02.22,t
4615252,SOENS,Emma,1999,F,BEL,Koninklijke Kortrijkse Zwemkri,1:02.22,t
5302984,DESMET,Fien,2008,F,BEL,Torhoutse Zwemklub Thor,1:02.22,t
4900286,SPRANGERS,Kato,2008,F,BEL,"Molse Zwemclub ""mozka""",1:02.22,t
4804392,VAERNEWYCK,Stephanie,1983,F,BEL,Ursus Zwemklub Zwevegem,1:02.23,t
4805256,VAN LIERDE,Charlotte,1991,F,BEL,Genker Zwemvereniging Neptunus,1:02.23,t
4307960,VERHAEGHE,Lisa,1997,F,BEL,Zwemclub Brabo Antwerpen,1:02.23,t
4074392,DANDOIS,Anne-Sophie,1987,F,BEL,Nageurs Reunis Du Brabant Wallon,1:02.24,t
4804664,DE COSTER,Demie,1993,F,BEL,Koninklijke Hasseltse Zwemvere,1:02.24,t
4308631,DE MUL,Shauni,1995,F,BEL,Verenigde Willebroekse Zwemclu,1:02.24,t
4910866,ELIARD,Tania,2002,F,BEL,"Blocry, Ottignies Et Univ.L.L.",1:02.24,t
5167316,TANGHE,Kato,2006,F,BEL,Zwemclub Brabo Antwerpen,1:02.24,t
5273839,DECRAENE,Sioban,2007,F,BEL,Royal Dauphins Mouscronnois,1:02.24,t
5334399,BUDNAK,Carolina,2008,F,BEL,Swimming Club Wauterbos Rode,1:02.24,t
5422890,VERLUYTEN,Leni,2010,F,BEL,Temse Schelde Zwemmers,1:02.24,t
4804496,ZUTTERMAN,Jelke,1992,F,BEL,Koninklijke Brugse Zwem- & Red,1:02.25,t
4805155,DOUCHAMPS,Manon,1992,F,BEL,Les Cormorans Farciennois,1:02.25,t
4211587,JANSSENSWILLEN,Celine,1995,F,BEL,Peltse Zwemclub,1:02.25,t
4309066,TORFS,Laura,1998,F,BEL,Koninklijke Aarschotse Zwemclub Schoonhoven,1:02.25,t
4824530,DE BAERE,Anneleen,2002,F,BEL,Meetjesland-Gent Alliantie Zwemteam,1:02.25,t
4489337,DE VELDER,Margo,1999,F,BEL,First (Flanders Inter Regio Sw,1:02.25,t
4925469,RIHON,Chloe,2004,F,BEL,Ecole Seraing Natation,1:02.25,t
5137679,CORNELISSEN,Dali,2004,F,BEL,Zwemclub Brabo Antwerpen,1:02.51,t
5404436,MEEUS,Marie,1993,F,BEL,Namur Olympic Club,1:02.52,t
4805192,SIMONIS,Marine,1993,F,BEL,Dison Welkenraedt Swimming Tea,1:02.52,t
5225054,DEPONDT-VELTER,Tille,2009,F,BEL,Royal Ostend Swimming Club,1:02.52,t
4794141,DESERF,Jessie,1993,F,BEL,Swimming Team Tienen,1:02.26,t
4283135,JAMMAER,Anne-Sophie,1995,F,BEL,Peltse Zwemclub,1:02.26,t
4792948,COHEN,Perrine,2000,F,BEL,Belgium,1:02.26,t
5343765,DE BECKER,Aurore,2007,F,BEL,Waterloo Natation,1:02.26,t
4074693,GRANDELIS,Margaux,1992,F,BEL,Zwemclub Tremelo,1:02.27,t
4805122,JACOBS,Laure,1993,F,BEL,Zwemclub Brabo Antwerpen,1:02.28,t
5268333,HAMPER,Line,2009,F,BEL,Longchamp Swimming Club Uccle,1:02.28,t
4045812,BASSLE,Annelies,1989,F,BEL,Koninklijke Brugse Zwem- & Red,1:02.30,t
4805139,WIJNBERG,Roza,1990,F,BEL,Zwemclub Brabo Antwerpen,1:02.30,t
4777271,GOSSELIN,Zena,2000,F,BEL,Swimming Team Waasland,1:02.30,t
4827982,DEMEYER,Amandine,2003,F,BEL,Bruinvissen Diksmuide,1:02.31,t
4074958,DEBRUYNE,Ineke,1989,F,BEL,Bruinvissen Diksmuide,1:02.32,t
